code_position,code_fonds,code_titre,description_titre,classe_titre,quantite_actif,cours,valo_titre_cv,actif_net,poids
0601276,060,1276,CASH PLUS,ACT,640,290.000000,185600.000000,132094504.280000,0.0014050547
060201792,060,201792,BDT du 16/01/2023 atp  a 4.20%  10 ans,OBL,428,110402.310000,47252188.680000,132094504.280000,0.3577150233
060201882,060,201882,BDT DU 06/01/2025 à 6.65% 2 ans,OBL,110,103096.560000,11340621.600000,132094504.280000,0.0858523347
060XS2810168810,060,XS2810168810,OBL OCP INTERNATIONAL 7.50% 30ANS,OBL,1115,1020.800000,1138192.000000,132094504.280000,0.0086164978
0611001,061,1001,SONASID,ACT,1881,1985.000000,3733785.000000,1665263301.180000,0.0022421589
0611050,061,1050,CIMENTS DU MAROC,ACT,9697,1737.000000,16843689.000000,1665263301.180000,0.0101147302
0611081,061,1081,BMCI,ACT,3753,629.000000,2360637.000000,1665263301.180000,0.0014175758
0611095,061,1095,AFRIQUIA GAZ,ACT,1083,4099.000000,4439217.000000,1665263301.180000,0.0026657748
0611105,061,1105,MANAGEM,ACT,5530,7550.000000,41751500.000000,1665263301.180000,0.0250720111
0611148,061,1148,ITISSALAT AL MAGHRIB,ACT,319852,106.850000,34176186.200000,1665263301.180000,0.0205229925
0611151,061,1151,ADDOHA,ACT,162691,29.900000,4864460.900000,1665263301.180000,0.0029211362
0611171,061,1171,ATLANTASANAD,ACT,10714,135.000000,1446390.000000,1665263301.180000,0.0008685653
0611180,061,1180,LABEL VIE,ACT,2814,4280.000000,12043920.000000,1665263301.180000,0.0072324419
0611181,061,1181,ALLIANCES,ACT,6046,498.000000,3010908.000000,1665263301.180000,0.0018080672
0611188,061,1188,BCP,ACT,32855,270.000000,8870850.000000,1665263301.180000,0.0053269954
0611224,061,1224,COSUMAR,ACT,56366,202.950000,11439479.700000,1665263301.180000,0.0068694720
0611231,061,1231,SODEP-MARSA MAROC,ACT,54412,901.000000,49025212.000000,1665263301.180000,0.0294399162
0611232,061,1232,LAFARGE-HOLCIM MAROC,ACT,6760,1799.000000,12161240.000000,1665263301.180000,0.0073028932
0611239,061,1239,MUTANDIS,ACT,10343,244.850000,2532483.550000,1665263301.180000,0.0015207706
0611243,061,1243,BANK OF AFRICA,ACT,57218,209.000000,11958562.000000,1665263301.180000,0.0071811839
0611244,061,1244,ATW,ACT,102068,731.000000,74611708.000000,1665263301.180000,0.0448047513
0611252,061,1252,TGCC,ACT,20065,834.300000,16740229.500000,1665263301.180000,0.0100526022
0611258,061,1258,AKDITAL,ACT,12568,1119.000000,14063592.000000,1665263301.180000,0.0084452663
0611261,061,1261,HPS (VN 10),ACT,8312,520.000000,4322240.000000,1665263301.180000,0.0025955295
0611276,061,1276,CASH PLUS,ACT,3454,290.000000,1001660.000000,1665263301.180000,0.0006015025
0611278,061,1278,SGTM,ACT,9078,835.000000,7580130.000000,1665263301.180000,0.0045519108
061200802,061,200802,BDT 30 ans du 04/12/2006 4.5%,OBL,65,112748.260000,7328636.900000,1665263301.180000,0.0044008878
061201331,061,201331,BDT DU 060814 15 ANS 5.45% ATYP 14/04/2014,OBL,42,111595.590000,4687014.780000,1665263301.180000,0.0028145788
061201344,061,201344,BDT du 19/02/15 à 5.65% ATYP 04/08/14 20 ANS,OBL,255,125359.650000,31966710.750000,1665263301.180000,0.0191961900
061201379,061,201379,BDT DU 05/08/2015 15 ANS à 4%,OBL,38,106747.260000,4056395.880000,1665263301.180000,0.0024358886
061201516,061,201516,BDT du 15/01/2018 ATYP jouiss 18/07/2018 à 3.70% 15 ans,OBL,182,106557.020000,19393377.640000,1665263301.180000,0.0116458326
061201535,061,201535,BDT du 04/02/19 ATYP 18/06/19 à 3.35%  10 ans,OBL,471,104068.940000,49016470.740000,1665263301.180000,0.0294346670
061201536,061,201536,BDT du 15/04/19 ATYP 17/07/19 à 3.50% 15ANS,OBL,500,105154.420000,52577210.000000,1665263301.180000,0.0315729110
061201552,061,201552,BDT DU 17/06/2020 10 ANS 2.7%,OBL,404,101098.560000,40843818.240000,1665263301.180000,0.0245269431
061201631,061,201631,BDT du 14/07/2021 ATYP 18/01/2021 à 3.45% 15 ans,OBL,213,97969.400000,20867482.200000,1665263301.180000,0.0125310407
061201651,061,201651,BDT du 20/04/2021 ATYP 16/06/2021 à 2.30% 10 ans,OBL,1054,98472.670000,103790194.180000,1665263301.180000,0.0623265967
061201657,061,201657,BDT DU 14/06/2021 5 ANS à 2.00%,OBL,298,100334.050000,29899546.900000,1665263301.180000,0.0179548465
061201791,061,201791,BDT DU 16/01/2023 5 ANS 3.90%,OBL,287,105908.280000,30395676.360000,1665263301.180000,0.0182527750
061201792,061,201792,BDT du 16/01/2023 atp  a 4.20%  10 ans,OBL,565,110402.310000,62377305.150000,1665263301.180000,0.0374579234
061201793,061,201793,BDT du 17/08/2023 à 4.75%  20 ans ATYP 16/01/2023,OBL,316,118578.110000,37470682.760000,1665263301.180000,0.0225013562
061201808,061,201808,BDT DU 20/03/2023 à 4.90% 15 ans,OBL,764,119318.130000,91159051.320000,1665263301.180000,0.0547415242
061201809,061,201809,BDT DU 20/03/2023 à 5.5 30 ans,OBL,387,131399.420000,50851575.540000,1665263301.180000,0.0305366578
061201822,061,201822,BDT du 27/06/2023 ATYP 14/03/2024 à 4.75 % 15 ans,OBL,1025,119665.250000,122656881.250000,1665263301.180000,0.0736561486
061201837,061,201837,BDT du 18/09/2024 à 4%  10 ANS ATYP 02/01/2024,OBL,1353,108473.110000,146764117.830000,1665263301.180000,0.0881326801
061201840,061,201840,BDT du 15/10/2024 à 3.50%  5 ANS ATYP 15/01/2024,OBL,950,103575.970000,98397171.500000,1665263301.180000,0.0590880562
061201853,061,201853,BDT du 14/09/2024  2 ans  à 3.25%  ATYP 27/05/2024,OBL,298,101802.420000,30337121.160000,1665263301.180000,0.0182176123
061201862,061,201862,BDT du 15/04/2025  5 ans à 3.30%  ATYP 15/07/2024,OBL,503,106923.500000,53782520.500000,1665263301.180000,0.0322967068
061201865,061,201865,BDT DU 18/06/2025 à 3.55% 10 ANS,OBL,930,108904.970000,101281622.100000,1665263301.180000,0.0608201850
061201872,061,201872,BDT DU 14/08/2025 à 4% 20 ans,OBL,50,111192.300000,5559615.000000,1665263301.180000,0.0033385801
061201882,061,201882,BDT DU 06/01/2025 à 6.65% 2 ans,OBL,150,103096.560000,15464484.000000,1665263301.180000,0.0092865098
061201898,061,201898,BDT du 21/08/2025 à 3.40%  20 ANS ATYP 02/06/2025,OBL,660,99820.550000,65881563.000000,1665263301.180000,0.0395622500
061201905,061,201905,BDT du 16/07/2025 à 3.05%  15 ans ATYP 16/06/2025,OBL,500,98573.020000,49286510.000000,1665263301.180000,0.0295968271
061201926,061,201926,BDT du 29/09/2025 à 2.25%  2 ans ATYP 17/01/2026,OBL,110,100212.500000,11023375.000000,1665263301.180000,0.0066195988
06180129,061,80129,Droit d ' Attribution BOA 1/48  2025,ACT,35,4.350000,152.250000,1665263301.180000,0.0000000914
0619644,061,9644,OBL OCP ORD SUB Fixe  DU 16/12/2024  10 ANS,OBL,153,102621.920000,15701153.760000,1665263301.180000,0.0094286313
0619647,061,9647,OBL OCP ORD SUB Fixe  DU 16/12/2024  30 ANS,OBL,95,107089.530000,10173505.350000,1665263301.180000,0.0061092473
0631001,063,1001,SONASID,ACT,5879,1985.000000,11669815.000000,5837182379.840000,0.0019992206
0631035,063,1035,CREDIT EQDOM,ACT,4125,1380.000000,5692500.000000,5837182379.840000,0.0009752137
0631036,063,1036,SOCIETE DE BOISSONS DU MAROC,ACT,1903,2209.000000,4203727.000000,5837182379.840000,0.0007201637
0631038,063,1038,CDM,ACT,38906,1040.000000,40462240.000000,5837182379.840000,0.0069318101
0631050,063,1050,CIMENTS DU MAROC,ACT,44654,1737.000000,77563998.000000,5837182379.840000,0.0132879175
0631081,063,1081,BMCI,ACT,23653,629.000000,14877737.000000,5837182379.840000,0.0025487874
0631092,063,1092,WAFA ASSURANCE,ACT,15374,4900.000000,75332600.000000,5837182379.840000,0.0129056444
0631095,063,1095,AFRIQUIA GAZ,ACT,6317,4099.000000,25893383.000000,5837182379.840000,0.0044359387
0631105,063,1105,MANAGEM,ACT,17735,7550.000000,133899250.000000,5837182379.840000,0.0229390211
0631142,063,1142,DARI,ACT,724,4300.000000,3113200.000000,5837182379.840000,0.0005333395
0631145,063,1145,CIH,ACT,186456,400.000000,74582400.000000,5837182379.840000,0.0127771235
0631148,063,1148,ITISSALAT AL MAGHRIB,ACT,1558699,106.850000,166546988.150000,5837182379.840000,0.0285320857
0631151,063,1151,ADDOHA,ACT,766924,29.900000,22931027.600000,5837182379.840000,0.0039284412
0631171,063,1171,ATLANTASANAD,ACT,32592,135.000000,4399920.000000,5837182379.840000,0.0007537746
0631172,063,1172,SNEP,ACT,13095,458.000000,5997510.000000,5837182379.840000,0.0010274666
0631179,063,1179,CMT,ACT,6149,2100.000000,12912900.000000,5837182379.840000,0.0022121803
0631180,063,1180,LABEL VIE,ACT,21164,4280.000000,90581920.000000,5837182379.840000,0.0155180897
0631181,063,1181,ALLIANCES,ACT,52038,498.000000,25914924.000000,5837182379.840000,0.0044396290
0631185,063,1185,DELTA HOLDING,ACT,123234,68.000000,8379912.000000,5837182379.840000,0.0014356091
0631188,063,1188,BCP,ACT,251955,270.000000,68027850.000000,5837182379.840000,0.0116542273
0631202,063,1202,UNIMER,ACT,26565,165.000000,4383225.000000,5837182379.840000,0.0007509145
0631208,063,1208,JET CONTRACTORS,ACT,9919,2600.000000,25789400.000000,5837182379.840000,0.0044181248
0631220,063,1220,TAQA MOROCCO,ACT,3344,1945.000000,6504080.000000,5837182379.840000,0.0011142499
0631224,063,1224,COSUMAR,ACT,198313,202.950000,40247623.350000,5837182379.840000,0.0068950430
0631226,063,1226,TOTALENERGIES MARKETING MAROC,ACT,24234,1598.000000,38725932.000000,5837182379.840000,0.0066343536
0631231,063,1231,SODEP-MARSA MAROC,ACT,222399,901.000000,200381499.000000,5837182379.840000,0.0343284629
0631232,063,1232,LAFARGE-HOLCIM MAROC,ACT,38811,1799.000000,69820989.000000,5837182379.840000,0.0119614198
0631239,063,1239,MUTANDIS,ACT,60827,244.850000,14893490.950000,5837182379.840000,0.0025514863
0631243,063,1243,BANK OF AFRICA,ACT,314764,209.000000,65785676.000000,5837182379.840000,0.0112701080
0631244,063,1244,ATW,ACT,473018,731.000000,345776158.000000,5837182379.840000,0.0592368262
0631246,063,1246,ARADEI CAPITAL,ACT,69635,440.000000,30639400.000000,5837182379.840000,0.0052490051
0631250,063,1250,SOTHEMA,ACT,6009,1730.000000,10395570.000000,5837182379.840000,0.0017809226
0631252,063,1252,TGCC,ACT,91372,834.300000,76231659.600000,5837182379.840000,0.0130596673
0631258,063,1258,AKDITAL,ACT,56779,1119.000000,63535701.000000,5837182379.840000,0.0108846524
0631261,063,1261,HPS (VN 10),ACT,55554,520.000000,28888080.000000,5837182379.840000,0.0049489768
0631262,063,1262,CFG BANK,ACT,65500,230.000000,15065000.000000,5837182379.840000,0.0025808685
0631271,063,1271,CMGP GROUP,ACT,77403,376.000000,29103528.000000,5837182379.840000,0.0049858864
0631275,063,1275,VICENNE,ACT,2062,420.000000,866040.000000,5837182379.840000,0.0001483661
0631276,063,1276,CASH PLUS,ACT,24577,290.000000,7127330.000000,5837182379.840000,0.0012210223
0631278,063,1278,SGTM,ACT,41208,835.000000,34408680.000000,5837182379.840000,0.0058947413
063201236,063,201236,BDT du 14/08/13 ATYP 18/03/13 à 5.25% 15 ans,OBL,2968,108820.790000,322980104.720000,5837182379.840000,0.0553315082
063201535,063,201535,BDT du 04/02/19 ATYP 18/06/19 à 3.35%  10 ans,OBL,500,104068.940000,52034470.000000,5837182379.840000,0.0089143129
063201552,063,201552,BDT DU 17/06/2020 10 ANS 2.7%,OBL,522,101098.560000,52773448.320000,5837182379.840000,0.0090409113
063201631,063,201631,BDT du 14/07/2021 ATYP 18/01/2021 à 3.45% 15 ans,OBL,1250,97969.400000,122461750.000000,5837182379.840000,0.0209795998
063201651,063,201651,BDT du 20/04/2021 ATYP 16/06/2021 à 2.30% 10 ans,OBL,4175,98472.670000,411123397.250000,5837182379.840000,0.0704318232
063201792,063,201792,BDT du 16/01/2023 atp  a 4.20%  10 ans,OBL,1646,110402.310000,181722202.260000,5837182379.840000,0.0311318356
063201793,063,201793,BDT du 17/08/2023 à 4.75%  20 ans ATYP 16/01/2023,OBL,613,118578.110000,72688381.430000,5837182379.840000,0.0124526487
063201808,063,201808,BDT DU 20/03/2023 à 4.90% 15 ans,OBL,5071,119318.130000,605062237.230000,5837182379.840000,0.1036565586
063201809,063,201809,BDT DU 20/03/2023 à 5.5 30 ans,OBL,851,131399.420000,111820906.420000,5837182379.840000,0.0191566580
063201837,063,201837,BDT du 18/09/2024 à 4%  10 ANS ATYP 02/01/2024,OBL,725,108473.110000,78643004.750000,5837182379.840000,0.0134727681
063201840,063,201840,BDT du 15/10/2024 à 3.50%  5 ANS ATYP 15/01/2024,OBL,225,103575.970000,23304593.250000,5837182379.840000,0.0039924388
063201854,063,201854,BDT du 15/02/2025  30ans à 4.90%  ATYP 04/06/2024,OBL,250,123692.920000,30923230.000000,5837182379.840000,0.0052976296
063201862,063,201862,BDT du 15/04/2025  5 ans à 3.30%  ATYP 15/07/2024,OBL,4065,106923.500000,434644027.500000,5837182379.840000,0.0744612724
063201889,063,201889,BDT DU 17/02/2025 à 2.85%   5 ans ATYP 14/10/2025,OBL,2345,102613.650000,240629009.250000,5837182379.840000,0.0412234865
063201896,063,201896,BDT du 14/05/2025 à 2.90%   10 ANS ATYP 05/05/2025,OBL,150,100587.910000,15088186.500000,5837182379.840000,0.0025848407
06380129,063,80129,Droit d ' Attribution BOA 1/48  2025,ACT,37,4.350000,160.950000,5837182379.840000,0.0000000276
0639202,063,9202,OBL LYDEC à 4.50% du 31/12/2013 13 ans,OBL,331860,236.730000,78561217.800000,5837182379.840000,0.0134587568
0639285,063,9285,OBL ATW NC du 28/06/2016 à 3.74% 10 ans,OBL,598,102528.620000,61312114.760000,5837182379.840000,0.0105037175
0639360,063,9360,OBL AL MADA DU 17/01/2018 à 4.08% 10 ANS,OBL,370,101570.670000,37581147.900000,5837182379.840000,0.0064382343
0639385,063,9385,OBL SUB CDM 17/12/2048 à 4.05% 10 ANS,OBL,373,102437.940000,38209351.620000,5837182379.840000,0.0065458554
0639425,063,9425,OBL SUB BCP du 26/12/2019 à 3.28% 10ans  Fixe,OBL,476,100108.670000,47651726.920000,5837182379.840000,0.0081634809
0639518,063,9518,OBL ANP du 13/10/2021  à  3.15%  AMORT  15 ANS,OBL,500,71796.970000,35898485.000000,5837182379.840000,0.0061499680
0639529,063,9529,OBL ATW SUB PERP 28/12/2021 à 4.58% REVIS  tt 10ans,OBL,453,97487.420000,44161801.260000,5837182379.840000,0.0075656024
0639530,063,9530,OBL ATW SUB du 30/12/2021 à 2.66% 7 ANS Fixe,OBL,310,98865.140000,30648193.400000,5837182379.840000,0.0052505115
0639534,063,9534,"OBL TMSA Participations du 15/03/2022 à 3,70%  15 ans",OBL,4500,99046.000000,445707000.000000,5837182379.840000,0.0763565315
0639596,063,9596,OBL OCP PERPT SUB DU 14/12/2023 REV 20ANS,OBL,900,116917.730000,105225957.000000,5837182379.840000,0.0180268407
0639607,063,9607,OBL AL MADA du 28/03/2024 à 3.94%  5 ans,OBL,1500,105402.660000,158103990.000000,5837182379.840000,0.0270856690
0639647,063,9647,OBL OCP ORD SUB Fixe  DU 16/12/2024  30 ANS,OBL,762,107089.530000,81602221.860000,5837182379.840000,0.0139797280
0639707,063,9707,OBL SUB ATW du 30/06/2025  à 3.07% FIXE  DIFERE 2ans,OBL,291,100724.590000,29310855.690000,5837182379.840000,0.0050214048
0639753,063,9753,OBL OCP ORD NUTRICROPS DU 15/12/2025 FIXE 30 ANS,OBL,3000,98187.450000,294562350.000000,5837182379.840000,0.0504631055
0641038,064,1038,CDM,ACT,4080,1040.000000,4243200.000000,223793596.930000,0.0189603280
0641050,064,1050,CIMENTS DU MAROC,ACT,5087,1737.000000,8836119.000000,223793596.930000,0.0394833414
0641081,064,1081,BMCI,ACT,5974,629.000000,3757646.000000,223793596.930000,0.0167906770
0641092,064,1092,WAFA ASSURANCE,ACT,2811,4900.000000,13773900.000000,223793596.930000,0.0615473373
0641105,064,1105,MANAGEM,ACT,1838,7550.000000,13876900.000000,223793596.930000,0.0620075828
0641145,064,1145,CIH,ACT,20833,400.000000,8333200.000000,223793596.930000,0.0372360966
0641148,064,1148,ITISSALAT AL MAGHRIB,ACT,96984,106.850000,10362740.400000,223793596.930000,0.0463049012
0641180,064,1180,LABEL VIE,ACT,2658,4280.000000,11376240.000000,223793596.930000,0.0508336260
0641185,064,1185,DELTA HOLDING,ACT,29728,68.000000,2021504.000000,223793596.930000,0.0090328947
0641188,064,1188,BCP,ACT,37802,270.000000,10206540.000000,223793596.930000,0.0456069349
0641223,064,1223,RESIDENCES DAR SAADA,ACT,50948,155.000000,7896940.000000,223793596.930000,0.0352867111
0641224,064,1224,COSUMAR,ACT,14550,202.950000,2952922.500000,223793596.930000,0.0131948480
0641226,064,1226,TOTALENERGIES MARKETING MAROC,ACT,4955,1598.000000,7918090.000000,223793596.930000,0.0353812178
0641231,064,1231,SODEP-MARSA MAROC,ACT,23299,901.000000,20992399.000000,223793596.930000,0.0938025006
0641232,064,1232,LAFARGE-HOLCIM MAROC,ACT,3581,1799.000000,6442219.000000,223793596.930000,0.0287864313
0641239,064,1239,MUTANDIS,ACT,8308,244.850000,2034213.800000,223793596.930000,0.0090896872
0641243,064,1243,BANK OF AFRICA,ACT,13687,209.000000,2860583.000000,223793596.930000,0.0127822379
0641244,064,1244,ATW,ACT,57047,731.000000,41701357.000000,223793596.930000,0.1863384725
0641250,064,1250,SOTHEMA,ACT,3055,1730.000000,5285150.000000,223793596.930000,0.0236161806
0641252,064,1252,TGCC,ACT,6914,834.300000,5768350.200000,223793596.930000,0.0257753139
0641261,064,1261,HPS (VN 10),ACT,4432,520.000000,2304640.000000,223793596.930000,0.0102980605
0641262,064,1262,CFG BANK,ACT,10455,230.000000,2404650.000000,223793596.930000,0.0107449455
0641271,064,1271,CMGP GROUP,ACT,6255,376.000000,2351880.000000,223793596.930000,0.0105091479
0641276,064,1276,CASH PLUS,ACT,1033,290.000000,299570.000000,223793596.930000,0.0013385995
0641278,064,1278,SGTM,ACT,6242,835.000000,5212070.000000,223793596.930000,0.0232896297
0643984,064,3984,FCP STERLING EQUITY,OPC,11600,932.100000,10812360.000000,223793596.930000,0.0483139828
06480129,064,80129,Droit d ' Attribution BOA 1/48  2025,ACT,16,4.350000,69.600000,223793596.930000,0.0000003110
064US30303M1027,064,US30303M1027,META PLATFORMS CLA,ACT,602,670.210000,403466.420000,223793596.930000,0.0018028506
064US67066G1040,064,US67066G1040,NVIDIA ORD,ACT,2622,171.880000,450669.360000,223793596.930000,0.0020137724
064XS2355149316,064,XS2355149316,OBL OCP INTERNATIONAL  du 23/06/2021 à 3.75% 10 ans,OBL,636,1004.950000,639148.200000,223793596.930000,0.0028559718
0651038,065,1038,CDM,ACT,2980,1040.000000,3099200.000000,249161326.170000,0.0124385275
0651050,065,1050,CIMENTS DU MAROC,ACT,3232,1737.000000,5613984.000000,249161326.170000,0.0225315224
0651081,065,1081,BMCI,ACT,2973,629.000000,1870017.000000,249161326.170000,0.0075052458
0651092,065,1092,WAFA ASSURANCE,ACT,868,4900.000000,4253200.000000,249161326.170000,0.0170700649
0651105,065,1105,MANAGEM,ACT,1351,7550.000000,10200050.000000,249161326.170000,0.0409375330
0651145,065,1145,CIH,ACT,9295,400.000000,3718000.000000,249161326.170000,0.0149220590
0651148,065,1148,ITISSALAT AL MAGHRIB,ACT,44775,106.850000,4784208.750000,249161326.170000,0.0192012493
0651185,065,1185,DELTA HOLDING,ACT,7027,68.000000,477836.000000,249161326.170000,0.0019177776
0651188,065,1188,BCP,ACT,5750,270.000000,1552500.000000,249161326.170000,0.0062309028
0651226,065,1226,TOTALENERGIES MARKETING MAROC,ACT,691,1598.000000,1104218.000000,249161326.170000,0.0044317391
0651231,065,1231,SODEP-MARSA MAROC,ACT,14523,901.000000,13085223.000000,249161326.170000,0.0525170708
0651243,065,1243,BANK OF AFRICA,ACT,12496,209.000000,2611664.000000,249161326.170000,0.0104818193
0651244,065,1244,ATW,ACT,23099,731.000000,16885369.000000,249161326.170000,0.0677688197
0651246,065,1246,ARADEI CAPITAL,ACT,1618,440.000000,711920.000000,249161326.170000,0.0028572653
0651252,065,1252,TGCC,ACT,10596,834.300000,8840242.800000,249161326.170000,0.0354799958
0651258,065,1258,AKDITAL,ACT,3232,1119.000000,3616608.000000,249161326.170000,0.0145151258
0651271,065,1271,CMGP GROUP,ACT,6814,376.000000,2562064.000000,249161326.170000,0.0102827515
0651275,065,1275,VICENNE,ACT,1016,420.000000,426720.000000,249161326.170000,0.0017126253
0651276,065,1276,CASH PLUS,ACT,1148,290.000000,332920.000000,249161326.170000,0.0013361624
0651278,065,1278,SGTM,ACT,3533,835.000000,2950055.000000,249161326.170000,0.0118399394
065152236,065,152236,CD CAM  du 15/06/2020 à 3.4% 7 ans,TCN,62,102485.200000,6354082.400000,249161326.170000,0.0255018806
065152398,065,152398,CD CIH du 25/06/2021 à 2.61%  7ans,TCN,86,100476.740000,8640999.640000,249161326.170000,0.0346803405
065201331,065,201331,BDT DU 060814 15 ANS 5.45% ATYP 14/04/2014,OBL,100,111595.590000,11159559.000000,249161326.170000,0.0447884877
065201535,065,201535,BDT du 04/02/19 ATYP 18/06/19 à 3.35%  10 ans,OBL,185,104068.940000,19252753.900000,249161326.170000,0.0772702337
065201651,065,201651,BDT du 20/04/2021 ATYP 16/06/2021 à 2.30% 10 ans,OBL,122,98472.670000,12013665.740000,249161326.170000,0.0482164143
065201792,065,201792,BDT du 16/01/2023 atp  a 4.20%  10 ans,OBL,10,110402.310000,1104023.100000,249161326.170000,0.0044309569
